pvi_year,office,district,PVI_N,PVI
2008,State Representative,10th Bristol,6.896891214288159,D+7
2008,State Representative,10th Essex,19.31167705778461,D+19
2008,State Representative,10th Hampden,29.18849921181276,D+29
2008,State Representative,10th Middlesex,17.020879236346342,D+17
2008,State Representative,10th Norfolk,2.9767353934931684,D+3
2008,State Representative,10th Plymouth,8.72744014610587,D+9
2008,State Representative,10th Suffolk,14.301603428849496,D+14
2008,State Representative,10th Worcester,5.43695300982614,D+5
2008,State Representative,11th Bristol,19.47514678964072,D+19
2008,State Representative,11th Essex,19.2265078701304,D+19
2008,State Representative,11th Hampden,33.120969335009754,D+33
2008,State Representative,11th Middlesex,25.973557418549508,D+26
2008,State Representative,11th Norfolk,4.294846002603059,D+4
2008,State Representative,11th Plymouth,10.979373626119248,D+11
2008,State Representative,11th Suffolk,42.84175184066928,D+43
2008,State Representative,11th Worcester,6.028088378151697,D+6
2008,State Representative,12th Bristol,8.458796699020565,D+8
2008,State Representative,12th Essex,9.82975372660164,D+10
2008,State Representative,12th Hampden,6.459906229359302,D+6
2008,State Representative,12th Middlesex,25.590896644875528,D+26
2008,State Representative,12th Norfolk,4.808863773515415,D+5
2008,State Representative,12th Plymouth,-0.4973050626456587,EVEN
2008,State Representative,12th Suffolk,32.938392999049206,D+33
2008,State Representative,12th Worcester,3.753453139897589,D+4
2008,State Representative,13th Bristol,27.9713919731705,D+28
2008,State Representative,13th Essex,1.8920242803350475,D+2
2008,State Representative,13th Middlesex,15.617782533932644,D+16
2008,State Representative,13th Norfolk,10.751336453901985,D+11
2008,State Representative,13th Suffolk,24.261233015912065,D+24
2008,State Representative,13th Worcester,13.60565739284384,D+14
2008,State Representative,14th Bristol,0.8749141403953553,D+1
2008,State Representative,14th Essex,6.678958348884656,D+7
2008,State Representative,14th Middlesex,14.09345922411992,D+14
2008,State Representative,14th Norfolk,11.357758996902302,D+11
2008,State Representative,14th Suffolk,24.07102158890453,D+24
2008,State Representative,14th Worcester,12.40624766412337,D+12
2008,State Representative,15th Essex,2.0786501633371146,D+2
2008,State Representative,15th Middlesex,16.776804183691684,D+17
2008,State Representative,15th Norfolk,31.849855894521205,D+32
2008,State Representative,15th Suffolk,34.56092201452806,D+35
2008,State Representative,15th Worcester,20.576303635760507,D+21
2008,State Representative,16th Essex,34.275520576567395,D+34
2008,State Representative,16th Middlesex,7.442147326473592,D+7
2008,State Representative,16th Suffolk,11.78815760595483,D+12
2008,State Representative,16th Worcester,17.165194223606917,D+17
2008,State Representative,17th Essex,4.99995050010289,D+5
2008,State Representative,17th Middlesex,12.301731000562532,D+12
2008,State Representative,17th Suffolk,28.892444798771088,D+29
2008,State Representative,17th Worcester,12.921165499336418,D+13
2008,State Representative,18th Essex,2.222428494075501,D+2
2008,State Representative,18th Middlesex,17.27212919983483,D+17
2008,State Representative,18th Suffolk,26.955781326289557,D+27
2008,State Representative,18th Worcester,1.0070013989794455,D+1
2008,State Representative,19th Middlesex,0.2330398823069068,EVEN
2008,State Representative,19th Suffolk,12.790132881648288,D+13
2008,State Representative,1st Barnstable,4.573408551968827,D+5
2008,State Representative,1st Berkshire,24.541453250877275,D+25
2008,State Representative,1st Bristol,1.891815202602498,D+2
2008,State Representative,1st Essex,10.466856481916532,D+10
2008,State Representative,1st Franklin,22.07874978919537,D+22
2008,State Representative,1st Hampden,3.687211002776503,D+4
2008,State Representative,1st Hampshire,24.541639299243744,D+25
2008,State Representative,1st Middlesex,0.7922382452249299,D+1
2008,State Representative,1st Norfolk,10.6335755165469,D+11
2008,State Representative,1st Plymouth,2.341211195978188,D+2
2008,State Representative,1st Suffolk,18.166677292781785,D+18
2008,State Representative,1st Worcester,-0.4967483904476544,EVEN
2008,State Representative,20th Middlesex,-0.4907032507340481,EVEN
2008,State Representative,21st Middlesex,5.750635070981791,D+6
2008,State Representative,22nd Middlesex,0.6062346112659767,D+1
2008,State Representative,23rd Middlesex,20.79424570784596,D+21
2008,State Representative,24th Middlesex,23.36379759099889,D+23
2008,State Representative,25th Middlesex,39.3147627465808,D+39
2008,State Representative,26th Middlesex,33.20170287452723,D+33
2008,State Representative,27th Middlesex,32.58901265437834,D+33
2008,State Representative,28th Middlesex,16.866957821761343,D+17
2008,State Representative,29th Middlesex,25.314421640544893,D+25
2008,State Representative,2nd Barnstable,4.220376152456796,D+4
2008,State Representative,2nd Berkshire,20.341567665269856,D+20
2008,State Representative,2nd Bristol,5.428373495761019,D+5
2008,State Representative,2nd Essex,1.188774249829594,D+1
2008,State Representative,2nd Franklin,14.23361676048348,D+14
2008,State Representative,2nd Hampden,4.5964939569957615,D+5
2008,State Representative,2nd Hampshire,15.692822178145684,D+16
2008,State Representative,2nd Middlesex,3.4141059980491217,D+3
2008,State Representative,2nd Norfolk,10.951580887636226,D+11
2008,State Representative,2nd Plymouth,3.480755507803168,D+3
2008,State Representative,2nd Suffolk,19.27746865577351,D+19
2008,State Representative,2nd Worcester,6.050482657624123,D+6
2008,State Representative,30th Middlesex,5.670410469267118,D+6
2008,State Representative,31st Middlesex,7.732164906878348,D+8
2008,State Representative,32nd Middlesex,8.977692758495037,D+9
2008,State Representative,33rd Middlesex,18.28388249696244,D+18
2008,State Representative,34th Middlesex,24.75220965031176,D+25
2008,State Representative,35th Middlesex,15.344851743130429,D+15
2008,State Representative,36th Middlesex,-1.253341589197643,R+1
2008,State Representative,37th Middlesex,9.062467748523083,D+9
2008,State Representative,3rd Barnstable,2.6369508867646108,D+3
2008,State Representative,3rd Berkshire,25.517707990383357,D+26
2008,State Representative,3rd Bristol,10.052391348238388,D+10
2008,State Representative,3rd Essex,8.707709659463958,D+9
2008,State Representative,3rd Hampden,1.6411143676494655,D+2
2008,State Representative,3rd Hampshire,30.06030420197852,D+30
2008,State Representative,3rd Middlesex,9.051281651679622,D+9
2008,State Representative,3rd Norfolk,7.604630820514268,D+8
2008,State Representative,3rd Plymouth,4.076065963197295,D+4
2008,State Representative,3rd Suffolk,27.14630652487176,D+27
2008,State Representative,3rd Worcester,10.776749794558691,D+11
2008,State Representative,4th Barnstable,9.94741686306594,D+10
2008,State Representative,4th Berkshire,22.36146973766764,D+22
2008,State Representative,4th Bristol,4.878115278889894,D+5
2008,State Representative,4th Essex,1.7799598525587323,D+2
2008,State Representative,4th Hampden,3.202773297220829,D+3
2008,State Representative,4th Middlesex,6.812999431639044,D+7
2008,State Representative,4th Norfolk,5.420592762081111,D+5
2008,State Representative,4th Plymouth,0.662218312505658,D+1
2008,State Representative,4th Suffolk,11.755011136205862,D+12
2008,State Representative,4th Worcester,5.923092514466544,D+6
2008,State Representative,5th Barnstable,0.6832128009784721,D+1
2008,State Representative,5th Bristol,11.495589263200436,D+11
2008,State Representative,5th Essex,13.246332314553255,D+13
2008,State Representative,5th Hampden,19.913098942617992,D+20
2008,State Representative,5th Middlesex,11.766746578289844,D+12
2008,State Representative,5th Norfolk,4.021857633781789,D+4
2008,State Representative,5th Plymouth,-1.8877790565944907,R+2
2008,State Representative,5th Suffolk,38.88258143272738,D+39
2008,State Representative,5th Worcester,1.866213443835052,D+2
2008,State Representative,6th Bristol,15.72600084877227,D+16
2008,State Representative,6th Essex,9.135624969110513,D+9
2008,State Representative,6th Hampden,8.70092338931313,D+9
2008,State Representative,6th Middlesex,15.719631580426965,D+16
2008,State Representative,6th Norfolk,6.25095153970856,D+6
2008,State Representative,6th Plymouth,-1.0834697556122983,R+1
2008,State Representative,6th Suffolk,40.30438892580357,D+40
2008,State Representative,6th Worcester,2.639460889164702,D+3
2008,State Representative,7th Bristol,25.76186499711942,D+26
2008,State Representative,7th Essex,18.133904791490384,D+18
2008,State Representative,7th Hampden,9.897685084958097,D+10
2008,State Representative,7th Middlesex,13.51889895484667,D+14
2008,State Representative,7th Norfolk,14.116543319840035,D+14
2008,State Representative,7th Plymouth,-0.3780151022430789,EVEN
2008,State Representative,7th Suffolk,41.37197571020496,D+41
2008,State Representative,7th Worcester,3.396980285282813,D+3
2008,State Representative,8th Bristol,18.104617221256703,D+18
2008,State Representative,8th Essex,12.235759413152902,D+12
2008,State Representative,8th Hampden,12.85485357695373,D+13
2008,State Representative,8th Middlesex,4.816903549470519,D+5
2008,State Representative,8th Norfolk,10.9370810612485,D+11
2008,State Representative,8th Plymouth,-1.2624232412016934,R+1
2008,State Representative,8th Suffolk,28.453860538359933,D+28
2008,State Representative,8th Worcester,0.6688956859580042,D+1
2008,State Representative,9th Bristol,13.044321347601572,D+13
2008,State Representative,9th Essex,3.643993819614233,D+4
2008,State Representative,9th Hampden,19.52228381888891,D+20
2008,State Representative,9th Middlesex,14.224376137422524,D+14
2008,State Representative,9th Norfolk,-1.5595815492477738,R+2
2008,State Representative,9th Plymouth,17.04942309516134,D+17
2008,State Representative,9th Suffolk,33.63041298328366,D+34
2008,State Representative,9th Worcester,1.6966087895322055,D+2
2008,State Representative,"Barnstable, Dukes and Nantucket",17.433458063126384,D+17
2008,State Senate,1st Bristol and Plymouth,14.820256673323208,D+15
2008,State Senate,1st Essex,5.697208851181723,D+6
2008,State Senate,1st Essex and Middlesex,3.349668866775324,D+3
2008,State Senate,1st Hampden and Hampshire,9.748299782425606,D+10
2008,State Senate,1st Middlesex,7.311854436269083,D+7
2008,State Senate,1st Middlesex and Norfolk,25.09521728517929,D+25
2008,State Senate,1st Plymouth and Bristol,3.486976247213613,D+3
2008,State Senate,1st Suffolk,27.660020508844795,D+28
2008,State Senate,1st Suffolk and Middlesex,21.68098059371801,D+22
2008,State Senate,1st Worcester,10.638425108612948,D+11
2008,State Senate,2nd Bristol and Plymouth,19.368982180063032,D+19
2008,State Senate,2nd Essex,9.424428130936937,D+9
2008,State Senate,2nd Essex and Middlesex,7.806681696588869,D+8
2008,State Senate,2nd Hampden and Hampshire,10.107586820864222,D+10
2008,State Senate,2nd Middlesex,21.217209986952813,D+21
2008,State Senate,2nd Middlesex and Norfolk,10.041925956642416,D+10
2008,State Senate,2nd Plymouth and Bristol,7.391913585502285,D+7
2008,State Senate,2nd Suffolk,36.85142616636886,D+37
2008,State Senate,2nd Suffolk and Middlesex,25.46787931582852,D+25
2008,State Senate,2nd Worcester,8.032408925305868,D+8
2008,State Senate,3rd Essex and Middlesex,13.134760994036409,D+13
2008,State Senate,3rd Middlesex,11.762868071534571,D+12
2008,State Senate,4th Middlesex,11.226795343297535,D+11
2008,State Senate,"Berkshire, Hampshire and Franklin",23.129843405759576,D+23
2008,State Senate,Bristol and Norfolk,3.172359683339121,D+3
2008,State Senate,Cape and Islands,8.109685530217515,D+8
2008,State Senate,Hampden,15.880998447057484,D+16
2008,State Senate,Hampshire and Franklin,25.13255310800082,D+25
2008,State Senate,Middlesex and Essex,9.037363477721938,D+9
2008,State Senate,Middlesex and Worcester,9.348768818955175,D+9
2008,State Senate,"Middlesex, Suffolk and Essex",24.0612469896302,D+24
2008,State Senate,Norfolk and Plymouth,6.98556678315475,D+7
2008,State Senate,"Norfolk, Bristol and Middlesex",7.061749821640184,D+7
2008,State Senate,"Norfolk, Bristol and Plymouth",8.90027809038887,D+9
2008,State Senate,Plymouth and Barnstable,2.416533752943817,D+2
2008,State Senate,Plymouth and Norfolk,2.4910189928331827,D+2
2008,State Senate,Suffolk and Norfolk,13.641929800275332,D+14
2008,State Senate,Worcester and Middlesex,4.866727982363139,D+5
2008,State Senate,Worcester and Norfolk,2.577474723574691,D+3
2008,State Senate,"Worcester, Hampden, Hampshire and Franklin",1.875785546514186,D+2
2012,State Representative,10th Bristol,6.150016856363571,D+6
2012,State Representative,10th Essex,19.40927104662333,D+19
2012,State Representative,10th Hampden,34.48354554119776,D+34
2012,State Representative,10th Middlesex,14.78837991878933,D+15
2012,State Representative,10th Norfolk,-1.2384600443340554,R+1
2012,State Representative,10th Plymouth,7.89884306717833,D+8
2012,State Representative,10th Suffolk,11.487804720857865,D+11
2012,State Representative,10th Worcester,1.1033341467263091,D+1
2012,State Representative,11th Bristol,14.571791775141383,D+15
2012,State Representative,11th Essex,18.58643704685397,D+19
2012,State Representative,11th Hampden,33.267094495750726,D+33
2012,State Representative,11th Middlesex,21.695273151141848,D+22
2012,State Representative,11th Norfolk,0.2800387158292228,EVEN
2012,State Representative,11th Plymouth,4.944595666033813,D+5
2012,State Representative,11th Suffolk,40.25773523396579,D+40
2012,State Representative,11th Worcester,2.3315053950426323,D+2
2012,State Representative,12th Bristol,-4.027300522848787,R+4
2012,State Representative,12th Essex,5.778739126720289,D+6
2012,State Representative,12th Hampden,4.341633855644567,D+4
2012,State Representative,12th Middlesex,21.293930634398173,D+21
2012,State Representative,12th Norfolk,0.3335725575281389,EVEN
2012,State Representative,12th Plymouth,-4.399405587847438,R+4
2012,State Representative,12th Suffolk,35.7352392799466,D+36
2012,State Representative,12th Worcester,-0.3798787147778149,EVEN
2012,State Representative,13th Bristol,25.83212196456501,D+26
2012,State Representative,13th Essex,-2.010506546327606,R+2
2012,State Representative,13th Middlesex,9.245646129014917,D+9
2012,State Representative,13th Norfolk,6.259072894943829,D+6
2012,State Representative,13th Suffolk,20.302625586397383,D+20
2012,State Representative,13th Worcester,12.194630295773036,D+12
2012,State Representative,14th Bristol,-3.088258979342806,R+3
2012,State Representative,14th Essex,3.389110644757132,D+3
2012,State Representative,14th Middlesex,11.040166130305174,D+11
2012,State Representative,14th Norfolk,6.629463539576141,D+7
2012,State Representative,14th Suffolk,24.503109367001557,D+25
2012,State Representative,14th Worcester,10.75956072502182,D+11
2012,State Representative,15th Essex,-1.6527535380422842,R+2
2012,State Representative,15th Middlesex,13.96753192573803,D+14
2012,State Representative,15th Norfolk,29.13385613589305,D+29
2012,State Representative,15th Suffolk,33.7541911409251,D+34
2012,State Representative,15th Worcester,21.342555621490188,D+21
2012,State Representative,16th Essex,30.94317497195117,D+31
2012,State Representative,16th Middlesex,5.640263342880525,D+6
2012,State Representative,16th Suffolk,8.693772418682165,D+9
2012,State Representative,16th Worcester,15.93441303676939,D+16
2012,State Representative,17th Essex,17.50938822988345,D+18
2012,State Representative,17th Middlesex,11.665169202419868,D+12
2012,State Representative,17th Suffolk,27.11178790729556,D+27
2012,State Representative,17th Worcester,10.933599377369074,D+11
2012,State Representative,18th Essex,-4.016269813156603,R+4
2012,State Representative,18th Middlesex,18.311354920866545,D+18
2012,State Representative,18th Suffolk,23.79660599177115,D+24
2012,State Representative,18th Worcester,-5.335794622248546,R+5
2012,State Representative,19th Middlesex,-4.349352096354265,R+4
2012,State Representative,19th Suffolk,9.562973346473536,D+10
2012,State Representative,1st Barnstable,1.2696879081937062,D+1
2012,State Representative,1st Berkshire,23.540990022569208,D+24
2012,State Representative,1st Bristol,-1.6582345333760906,R+2
2012,State Representative,1st Essex,7.688957718856648,D+8
2012,State Representative,1st Franklin,21.449814144258315,D+21
2012,State Representative,1st Hampden,-0.4840477684403876,EVEN
2012,State Representative,1st Hampshire,23.867536232788467,D+24
2012,State Representative,1st Middlesex,-3.4086928029415486,R+3
2012,State Representative,1st Norfolk,8.80692891817123,D+9
2012,State Representative,1st Plymouth,-1.0594773172026284,R+1
2012,State Representative,1st Suffolk,18.082524939135546,D+18
2012,State Representative,1st Worcester,-4.175990252605244,R+4
2012,State Representative,20th Middlesex,-6.526096832078482,R+7
2012,State Representative,21st Middlesex,1.9088302573223803,D+2
2012,State Representative,22nd Middlesex,-3.173067282128084,R+3
2012,State Representative,23rd Middlesex,18.139140665848977,D+18
2012,State Representative,24th Middlesex,19.9701648823151,D+20
2012,State Representative,25th Middlesex,37.5268780242311,D+38
2012,State Representative,26th Middlesex,32.56637712673302,D+33
2012,State Representative,27th Middlesex,32.64486599489842,D+33
2012,State Representative,28th Middlesex,16.101757780385206,D+16
2012,State Representative,29th Middlesex,26.1889045091391,D+26
2012,State Representative,2nd Barnstable,0.2043810757122677,EVEN
2012,State Representative,2nd Berkshire,20.37860821628645,D+20
2012,State Representative,2nd Bristol,2.611006194750598,D+3
2012,State Representative,2nd Essex,-3.277926007279341,R+3
2012,State Representative,2nd Franklin,5.911504516505229,D+6
2012,State Representative,2nd Hampden,-1.5313174625820714,R+2
2012,State Representative,2nd Hampshire,13.387462513350012,D+13
2012,State Representative,2nd Middlesex,-0.0954516339497169,EVEN
2012,State Representative,2nd Norfolk,7.41424816079117,D+7
2012,State Representative,2nd Plymouth,-0.6484294412917757,R+1
2012,State Representative,2nd Suffolk,18.48666237673412,D+18
2012,State Representative,2nd Worcester,2.4015272958819778,D+2
2012,State Representative,30th Middlesex,2.1573033814268228,D+2
2012,State Representative,31st Middlesex,3.043005741413618,D+3
2012,State Representative,32nd Middlesex,6.277120141328152,D+6
2012,State Representative,33rd Middlesex,17.40690837499882,D+17
2012,State Representative,34th Middlesex,24.55321494927537,D+25
2012,State Representative,35th Middlesex,13.078722126691622,D+13
2012,State Representative,36th Middlesex,-5.74317554327598,R+6
2012,State Representative,37th Middlesex,6.358234528603857,D+6
2012,State Representative,3rd Barnstable,0.2620489299196227,EVEN
2012,State Representative,3rd Berkshire,25.178898419555107,D+25
2012,State Representative,3rd Bristol,5.304582190475527,D+5
2012,State Representative,3rd Essex,6.519468866954536,D+7
2012,State Representative,3rd Hampden,-2.98080246444854,R+3
2012,State Representative,3rd Hampshire,31.049347450102992,D+31
2012,State Representative,3rd Middlesex,5.658495898597771,D+6
2012,State Representative,3rd Norfolk,4.21157356823948,D+4
2012,State Representative,3rd Plymouth,-0.2795622870992442,EVEN
2012,State Representative,3rd Suffolk,21.519611387223435,D+22
2012,State Representative,3rd Worcester,6.798746015306135,D+7
2012,State Representative,4th Barnstable,7.91801288891455,D+8
2012,State Representative,4th Berkshire,21.24838331417251,D+21
2012,State Representative,4th Bristol,-0.8754928408689522,R+1
2012,State Representative,4th Essex,-1.112017760509465,R+1
2012,State Representative,4th Hampden,0.2083781438251497,EVEN
2012,State Representative,4th Middlesex,4.881357255626229,D+5
2012,State Representative,4th Norfolk,0.9736731246807406,D+1
2012,State Representative,4th Plymouth,-3.810720670052242,R+4
2012,State Representative,4th Suffolk,8.33254011945639,D+8
2012,State Representative,4th Worcester,1.415749518352194,D+1
2012,State Representative,5th Barnstable,-4.465367601145143,R+4
2012,State Representative,5th Bristol,6.746850496407964,D+7
2012,State Representative,5th Essex,10.6755542786218,D+11
2012,State Representative,5th Hampden,21.922085603426652,D+22
2012,State Representative,5th Middlesex,8.671097090702373,D+9
2012,State Representative,5th Norfolk,0.0352788249106561,EVEN
2012,State Representative,5th Plymouth,-6.619197538389498,R+7
2012,State Representative,5th Suffolk,41.16310036778995,D+41
2012,State Representative,5th Worcester,-3.2584959658111923,R+3
2012,State Representative,6th Bristol,16.300798552278785,D+16
2012,State Representative,6th Essex,6.680038438032065,D+7
2012,State Representative,6th Hampden,5.407811854288402,D+5
2012,State Representative,6th Middlesex,11.94426542547543,D+12
